0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.530000000000000000e+02,5.230000000000000000e+02,5.760000000000000000e+02
2.810000000000000000e+02,2.660000000000000000e+02,2.820000000000000000e+02,3.580000000000000000e+02,4.990000000000000000e+02,8.690000000000000000e+02,1.082000000000000000e+03
7.860000000000000000e+02,7.900000000000000000e+02,8.080000000000000000e+02,8.940000000000000000e+02,1.143000000000000000e+03,1.611000000000000000e+03,1.697000000000000000e+03
1.105000000000000000e+03,1.106000000000000000e+03,1.179000000000000000e+03,1.370000000000000000e+03,1.399000000000000000e+03,1.918000000000000000e+03,2.155000000000000000e+03
8.680000000000000000e+02,8.810000000000000000e+02,9.450000000000000000e+02,1.032000000000000000e+03,1.034000000000000000e+03,1.453000000000000000e+03,1.661000000000000000e+03
